loan_amount,rate_of_interest,property_value,income,Credit_Score,dtir1,term,anomaly_score,is_anomaly
186500,2.875,668000.0,5220.0,847,32.0,180.0,-0.013398308364415912,True
156500,3.99,428000.0,780.0,531,9.0,180.0,-0.03247098810030469,True
436500,3.625,658000.0,16800.0,612,22.0,180.0,-0.005590213883615802,True
316500,3.75,548000.0,14820.0,656,5.0,240.0,-0.02598992546235468,True
366500,3.99,418000.0,43560.0,631,39.0,180.0,-0.022057082095535918,True
726500,4.75,1578000.0,37560.0,581,30.0,360.0,-0.065824750205566,True
386500,2.75,928000.0,7500.0,799,42.0,120.0,-0.07965246191811326,True
1006500,3.99,1388000.0,46620.0,763,5.0,360.0,-0.1142011243362292,True
466500,3.375,1008000.0,27000.0,816,20.0,240.0,-0.07738137674448886,True
1396500,4.5,2008000.0,64680.0,750,31.0,360.0,-0.11695880099694944,True
346500,2.99,428000.0,5940.0,759,36.0,156.0,-0.007915593935815535,True
676500,3.75,1158000.0,19020.0,687,28.0,240.0,-0.02805375252096609,True
226500,3.125,908000.0,8280.0,794,48.0,120.0,-0.06673648245147057,True
166500,3.625,278000.0,6600.0,538,7.0,180.0,-0.023151179116974174,True
1576500,3.5,3458000.0,31680.0,768,23.0,360.0,-0.1408762291455522,True
686500,5.75,948000.0,14460.0,799,46.0,360.0,-0.004114296047234567,True
346500,2.5,1658000.0,17940.0,517,30.0,360.0,-0.05066098507657446,True
306500,3.125,628000.0,9780.0,508,25.0,180.0,-0.03189562735220164,True
126500,4.875,328000.0,7980.0,723,12.0,180.0,-0.03742313502462602,True
956500,4.125,2128000.0,17280.0,568,22.0,360.0,-0.06485785638741492,True
486500,3.875,808000.0,19080.0,816,35.0,180.0,-0.0006826686403913484,True
726500,3.875,2808000.0,10500.0,502,39.0,360.0,-0.031912003304802705,True
586500,4.99,748000.0,13680.0,751,8.0,360.0,-0.005708563522106913,True
86500,3.99,118000.0,4020.0,811,22.0,132.0,-0.015813703280298075,True
516500,4.5,828000.0,25740.0,864,21.0,360.0,-0.0016181244026018948,True
206500,4.875,378000.0,15720.0,842,49.0,180.0,-0.03530939579336412,True
576500,3.5,1168000.0,12780.0,688,36.0,180.0,-0.009407187269851902,True
1506500,3.25,2088000.0,5760.0,607,39.0,360.0,-0.06467493384522693,True
666500,3.125,998000.0,15000.0,750,21.0,180.0,-0.06489508572238756,True
656500,3.375,958000.0,30420.0,628,14.0,360.0,-0.05685788884217968,True
486500,3.75,708000.0,14460.0,518,38.0,180.0,-0.012443322947982116,True
506500,6.24,4108000.0,47880.0,859,30.0,360.0,-0.14435039036060093,True
56500,3.99,258000.0,2340.0,873,21.0,180.0,-0.0007180960575624562,True
436500,3.25,548000.0,20040.0,708,37.0,180.0,-0.007101029398326242,True
286500,3.75,528000.0,13440.0,605,7.0,300.0,-0.0024598598266967198,True
726500,3.99,1658000.0,9000.0,534,55.0,360.0,-0.008436960128841653,True
1166500,3.99,1808000.0,12540.0,690,61.0,360.0,-0.0732408065915281,True
856500,3.99,1078000.0,33900.0,596,25.0,180.0,-0.09248789402516666,True
146500,3.5,898000.0,6480.0,809,42.0,156.0,-0.0012555440265068496,True
1366500,3.99,1508000.0,35460.0,751,35.0,360.0,-0.06801514957117605,True
106500,3.99,188000.0,4740.0,672,5.0,180.0,-0.02606990385541652,True
346500,3.125,898000.0,8580.0,644,37.0,180.0,-0.0008830134821535829,True
326500,2.99,338000.0,7680.0,896,13.0,360.0,-0.0021643528163379777,True
486500,3.625,838000.0,17880.0,845,7.0,360.0,-0.016085827718789525,True
866500,3.99,3768000.0,37860.0,732,16.0,300.0,-0.1476284020590093,True
196500,3.99,288000.0,9000.0,682,6.0,180.0,-0.0022085638784548056,True
536500,3.125,1328000.0,12000.0,577,23.0,180.0,-0.07147550061822838,True
236500,3.625,2208000.0,2880.0,892,46.0,360.0,-0.00012327646311072193,True
76500,5.5,118000.0,2760.0,863,14.0,360.0,-0.011134055449021352,True
106500,3.625,108000.0,2700.0,849,58.0,180.0,-0.02736711967048222,True
2056500,3.25,4558000.0,33240.0,627,39.0,360.0,-0.15841315016230184,True
526500,4.75,728000.0,27780.0,635,12.0,360.0,-0.029201535513843635,True
66500,5.375,88000.0,2460.0,533,9.0,360.0,-0.03136311122856328,True
86500,3.99,88000.0,1500.0,531,12.0,180.0,-0.049191328296267156,True
406500,3.0,1778000.0,15840.0,698,23.0,180.0,-0.07606695655384244,True
1126500,3.875,2368000.0,22200.0,731,30.0,360.0,-0.0792933217999775,True
296500,3.125,1638000.0,16800.0,831,12.0,180.0,-0.09762335948956369,True
86500,3.99,178000.0,3720.0,768,13.0,180.0,-0.009305207944540483,True
1336500,3.99,2208000.0,18300.0,851,44.0,360.0,-0.0822919284333925,True
706500,4.625,1338000.0,24840.0,841,6.0,360.0,-0.08855554180648062,True
86500,4.125,188000.0,1560.0,699,50.0,120.0,-0.04731395533900662,True
906500,5.625,1258000.0,51180.0,531,23.0,360.0,-0.1282287457218132,True
726500,3.99,1868000.0,20220.0,598,26.0,360.0,-0.009040932241803468,True
656500,3.55,1988000.0,25500.0,545,31.0,360.0,-0.036874922574209545,True
666500,3.125,1058000.0,11280.0,644,43.0,180.0,-0.04049300665521971,True
156500,3.75,508000.0,2220.0,561,53.0,180.0,-0.009634271284155171,True
346500,3.875,2408000.0,31440.0,874,31.0,180.0,-0.11753282256246878,True
1356500,3.5,1858000.0,37560.0,866,37.0,360.0,-0.10312407426661219,True
356500,3.69,728000.0,22260.0,724,13.0,360.0,-0.00032350659598812115,True
676500,3.69,798000.0,16200.0,874,36.0,240.0,-0.008543377755814818,True
256500,4.5,328000.0,50520.0,797,11.0,360.0,-0.034280828748365244,True
456500,3.875,1728000.0,21240.0,633,28.0,180.0,-0.06353667532090879,True
756500,5.74,3508000.0,38820.0,710,30.0,360.0,-0.13736763252283535,True
996500,3.25,1418000.0,38520.0,710,37.0,180.0,-0.11330974516821513,True
1656500,3.75,2208000.0,62940.0,602,30.0,360.0,-0.14723074440301354,True
86500,4.625,118000.0,1020.0,731,43.0,240.0,-0.0064524348750631955,True
396500,3.125,1238000.0,11280.0,874,31.0,180.0,-0.042951678995833076,True
376500,4.56,508000.0,12600.0,811,7.0,336.0,-0.007902055776573547,True
936500,3.99,1058000.0,9660.0,501,52.0,360.0,-0.015821791523545792,True
466500,3.25,768000.0,15720.0,650,40.0,144.0,-0.04728133039203719,True
166500,3.99,1088000.0,2220.0,519,5.0,360.0,-0.025537752055230678,True
446500,3.99,438000.0,8220.0,883,53.0,180.0,-0.0008042968679152773,True
436500,3.5,538000.0,15780.0,889,29.0,144.0,-0.04520853759362076,True
156500,3.99,208000.0,2640.0,590,5.0,180.0,-0.026929016443320908,True
906500,3.5,1528000.0,5760.0,848,37.0,360.0,-0.00029808616468784965,True
356500,2.99,828000.0,6780.0,798,39.0,180.0,-0.0051000864180739125,True
946500,4.375,1178000.0,14280.0,545,39.0,324.0,-0.022943204142484297,True
466500,3.125,758000.0,21240.0,512,26.0,180.0,-0.08705452018030857,True
366500,3.25,768000.0,5580.0,897,47.0,180.0,-0.0034304587864325553,True
176500,3.99,378000.0,10740.0,620,29.0,120.0,-0.00375560357003879,True
356500,3.25,1668000.0,13020.0,737,46.0,180.0,-0.030457249669078035,True
76500,4.5,228000.0,8880.0,892,30.0,180.0,-0.027926022461327804,True
636500,3.25,1158000.0,10200.0,859,44.0,240.0,-0.04174871720048556,True
1196500,3.99,418000.0,19320.0,789,39.0,180.0,-0.05561925723060157,True
486500,3.99,558000.0,31980.0,657,5.0,180.0,-0.09089542087436331,True
496500,3.99,1008000.0,11520.0,823,20.0,240.0,-0.006609358148537248,True
286500,4.75,388000.0,5040.0,830,6.0,240.0,-0.04226791526046969,True
76500,4.99,178000.0,1980.0,670,47.0,180.0,-0.01819451836935182,True
626500,3.75,838000.0,14040.0,830,38.0,180.0,-0.0023433284613033623,True
386500,3.375,658000.0,9720.0,688,41.0,96.0,-0.02771854265648699,True
366500,3.0,908000.0,12120.0,513,33.0,180.0,-0.045051607048507414,True
126500,4.125,788000.0,17340.0,796,17.0,180.0,-0.04175511336706561,True
186500,4.5,218000.0,7560.0,630,58.0,240.0,-0.004796860857307017,True
2986500,3.99,5508000.0,61500.0,791,21.0,360.0,-0.15670052803669288,True
256500,3.75,1458000.0,9240.0,837,8.0,360.0,-0.024555486713052188,True
406500,3.125,998000.0,14400.0,582,33.0,180.0,-0.03849857678599666,True
396500,2.875,3008000.0,7080.0,510,48.0,360.0,-0.05111177612602613,True
696500,3.125,2108000.0,21300.0,898,42.0,180.0,-0.12710735326334088,True
76500,4.375,148000.0,3720.0,500,31.0,180.0,-0.008401061547831712,True
446500,3.75,568000.0,33300.0,623,10.0,360.0,-0.01348039070041629,True
336500,3.0,708000.0,7800.0,831,45.0,120.0,-0.05746455510761672,True
756500,5.125,1998000.0,37200.0,711,21.0,360.0,-0.09821307620102815,True
806500,3.125,2308000.0,21600.0,889,36.0,360.0,-0.09156407053939486,True
596500,4.875,698000.0,9420.0,882,47.0,240.0,-0.04128259254226263,True
326500,4.375,438000.0,25560.0,858,10.0,180.0,-0.09405770544832703,True
96500,3.9,668000.0,3780.0,892,6.0,360.0,-0.0003312988849809573,True
236500,3.125,508000.0,9240.0,897,29.0,180.0,-0.015164797598977708,True
376500,3.375,1188000.0,10200.0,510,29.0,180.0,-0.0359904282963196,True
276500,3.75,538000.0,10500.0,794,5.0,180.0,-0.028731226975305058,True
206500,3.99,338000.0,10380.0,827,6.0,240.0,-0.0055284391698174895,True
446500,3.99,908000.0,322860.0,772,5.0,360.0,-0.059101927230140405,True
256500,6.24,1798000.0,21240.0,701,34.0,360.0,-0.058092419182355415,True
586500,3.5,1258000.0,33360.0,549,5.0,360.0,-0.0921322495911242,True
466500,3.0,598000.0,6780.0,603,44.0,180.0,-0.007693328899639695,True
186500,2.99,278000.0,10500.0,508,17.0,180.0,-0.04281210669443203,True
326500,3.99,358000.0,24960.0,564,11.0,180.0,-0.06381280461427308,True
386500,4.5,3158000.0,12120.0,534,22.0,360.0,-0.02845411469579895,True
226500,3.0,658000.0,15060.0,503,5.0,360.0,-0.056206120841990614,True
76500,5.375,108000.0,1680.0,585,24.0,324.0,-0.006615492163534964,True
256500,4.125,858000.0,20520.0,550,20.0,180.0,-0.03578370069154857,True
326500,2.99,918000.0,12480.0,563,45.0,180.0,-0.030056011885254086,True
106500,3.99,158000.0,7140.0,765,13.0,180.0,-0.006861800573306764,True
486500,3.125,888000.0,11100.0,828,37.0,180.0,-0.022343284144879405,True
376500,4.25,478000.0,72360.0,666,15.0,360.0,-0.006687880937460311,True
276500,2.75,388000.0,4620.0,585,48.0,180.0,-0.002251171612786873,True
266500,3.375,358000.0,10080.0,512,42.0,120.0,-0.03803103430518384,True
536500,4.75,718000.0,116220.0,649,8.0,360.0,-0.0536341304439949,True
416500,3.375,1268000.0,10740.0,546,33.0,180.0,-0.018694532386530294,True
156500,3.99,408000.0,2340.0,530,57.0,180.0,-0.009692423061554711,True
46500,4.625,48000.0,2880.0,506,40.0,180.0,-0.02973614992000717,True
66500,5.375,218000.0,7980.0,863,8.0,360.0,-0.022224055435301482,True
336500,3.5,858000.0,27420.0,804,10.0,120.0,-0.12948997241749116,True
636500,3.425,918000.0,19860.0,850,14.0,360.0,-0.024505525104231096,True
226500,4.99,468000.0,36420.0,590,16.0,360.0,-0.019492608798480693,True
116500,3.875,598000.0,6780.0,885,19.0,180.0,-0.0055421893766021135,True
106500,3.75,228000.0,5520.0,500,29.0,120.0,-0.026041186763360313,True
156500,4.375,608000.0,31320.0,613,13.0,180.0,-0.10321900253461569,True
106500,4.125,228000.0,3420.0,710,44.0,120.0,-0.009049381028910619,True
736500,3.25,2828000.0,9480.0,721,38.0,360.0,-0.023842648206955253,True
556500,3.125,698000.0,20700.0,555,31.0,180.0,-0.07368300673843586,True
556500,3.125,668000.0,19080.0,569,26.0,180.0,-0.06946307865760859,True
696500,3.375,978000.0,24540.0,889,8.0,240.0,-0.12821529181648905,True
486500,3.99,718000.0,42240.0,539,36.0,180.0,-0.07163360485997294,True
476500,2.625,2908000.0,6000.0,796,38.0,360.0,-0.038026153862126266,True
106500,3.25,188000.0,4140.0,624,40.0,96.0,-0.0068753867066790875,True
246500,2.875,1608000.0,9960.0,825,25.0,360.0,-0.0073455001682307675,True
326500,3.99,658000.0,7560.0,744,7.0,180.0,-0.013387535376108595,True
716500,3.375,1408000.0,29400.0,578,8.0,240.0,-0.13841799606689809,True
186500,2.875,988000.0,3180.0,855,58.0,180.0,-0.0738385262519099,True
126500,4.625,198000.0,5400.0,845,30.0,180.0,-0.00428182227843088,True
546500,3.5,778000.0,18960.0,648,39.0,180.0,-0.014983400562039617,True
416500,3.5,2668000.0,8580.0,599,34.0,324.0,-0.00781304590774723,True
1046500,3.0,1308000.0,5760.0,563,39.0,360.0,-0.03404423504803178,True
596500,4.5,1288000.0,9060.0,874,7.0,360.0,-0.03889542831828385,True
116500,3.99,398000.0,3480.0,768,23.0,120.0,-0.013308427232749165,True
526500,4.99,858000.0,31080.0,769,29.0,360.0,-0.0030903283704584172,True
566500,3.5,758000.0,15180.0,676,30.0,180.0,-0.005232921028207715,True
566500,3.99,698000.0,0.0,712,18.0,180.0,-0.03177875991049861,True
1096500,3.25,1408000.0,5760.0,786,39.0,360.0,-0.00618642856372742,True
406500,4.625,2358000.0,5100.0,542,49.0,360.0,-0.007215878991774782,True
476500,4.5,2308000.0,24720.0,543,43.0,360.0,-0.06530094437483691,True
486500,3.5,758000.0,24780.0,529,16.0,360.0,-0.006610268392376661,True
626500,4.18,968000.0,28500.0,739,6.0,360.0,-0.04559051284547666,True
406500,5.125,558000.0,12540.0,524,40.0,180.0,-0.03307752927260155,True
566500,4.25,628000.0,13020.0,794,54.0,180.0,-0.02747572117969621,True
256500,3.875,1978000.0,5640.0,584,36.0,180.0,-0.004240662934661299,True
486500,3.99,6208000.0,70860.0,660,5.0,360.0,-0.1392171166493782,True
1456500,3.99,3108000.0,21240.0,588,37.0,360.0,-0.10122777760885293,True
296500,2.99,408000.0,9000.0,849,29.0,180.0,-0.0013183126937250655,True
56500,4.5,88000.0,4260.0,817,12.0,300.0,-0.016005415639214537,True
386500,2.875,468000.0,11700.0,759,30.0,180.0,-0.010999533342560763,True
486500,3.375,788000.0,13980.0,524,28.0,180.0,-0.030672812674656824,True
306500,3.25,628000.0,11520.0,678,6.0,180.0,-0.055058265056780575,True
696500,3.99,868000.0,34920.0,683,10.0,360.0,-0.03790958696872826,True
266500,4.25,458000.0,63000.0,582,30.0,180.0,-0.04098587489579708,True
136500,4.875,158000.0,2340.0,879,60.0,360.0,-0.001582464305047382,True
606500,3.5,958000.0,13860.0,628,31.0,180.0,-0.012881731814831543,True
306500,3.75,758000.0,21780.0,509,14.0,360.0,-0.021679948591312614,True
996500,3.99,2558000.0,16800.0,550,43.0,360.0,-0.05577963649710649,True
286500,3.125,428000.0,6900.0,715,34.0,120.0,-0.024127824082419314,True
436500,3.25,658000.0,6480.0,548,49.0,180.0,-0.0058892260314157285,True
226500,2.99,838000.0,11580.0,858,30.0,180.0,-0.03858641363372273,True
446500,2.75,1158000.0,16860.0,531,5.0,360.0,-0.0888664226157666,True
336500,4.125,888000.0,2640.0,872,5.0,360.0,-0.012454399822148798,True
336500,3.375,658000.0,17460.0,611,18.0,180.0,-0.022255272931251513,True
776500,3.99,1358000.0,11820.0,617,56.0,300.0,-0.029954318278836767,True
86500,4.875,108000.0,1140.0,567,52.0,324.0,-0.009982119904275333,True
806500,3.99,1458000.0,42360.0,777,40.0,180.0,-0.075660282168997,True
876500,3.625,2508000.0,13920.0,596,42.0,180.0,-0.10491788571732719,True
456500,3.99,888000.0,780.0,623,26.0,180.0,-0.008117131317325277,True
1126500,3.99,1258000.0,16380.0,571,49.0,360.0,-0.021535522621116354,True
296500,2.75,428000.0,19680.0,746,24.0,180.0,-0.041964417965853484,True
1016500,3.125,2038000.0,48300.0,773,12.0,360.0,-0.1520730916905435,True
726500,3.99,988000.0,0.0,757,18.0,300.0,-0.028178770099392736,True
256500,3.125,998000.0,11880.0,861,20.0,120.0,-0.0959897706988373,True
206500,3.5,318000.0,8160.0,683,23.0,120.0,-0.003962589724765819,True
1016500,3.0,1408000.0,12360.0,563,37.0,360.0,-0.044323305215348996,True
136500,2.75,328000.0,9000.0,682,16.0,180.0,-0.03485989262373079,True
616500,3.625,2138000.0,24120.0,776,23.0,360.0,-0.03429249475980467,True
186500,3.375,868000.0,3240.0,897,36.0,180.0,-0.00684987198829734,True
1046500,3.25,1308000.0,5760.0,891,39.0,360.0,-0.022520053430203024,True
666500,3.125,1278000.0,10800.0,667,41.0,180.0,-0.05510911918221473,True
1416500,3.99,3808000.0,17880.0,741,41.0,360.0,-0.0908299084191816,True
416500,3.625,868000.0,22980.0,673,30.0,180.0,-0.015165842587283151,True
456500,2.99,618000.0,15000.0,856,29.0,180.0,-0.04130328080942092,True
126500,4.875,188000.0,6300.0,641,20.0,180.0,-0.010560991209682014,True
456500,3.75,508000.0,43500.0,615,39.0,180.0,-0.04556900954617504,True
586500,3.5,998000.0,15060.0,754,45.0,180.0,-0.01029900887438806,True
1266500,5.75,1808000.0,16140.0,785,9.0,360.0,-0.13987030735123085,True
76500,3.875,168000.0,3660.0,670,8.0,180.0,-0.018696809731213015,True
1056500,3.5,1258000.0,25140.0,818,47.0,360.0,-0.04265704838498474,True
566500,3.99,798000.0,17760.0,753,24.0,180.0,-0.014487686742282957,True
386500,3.25,988000.0,9960.0,850,33.0,180.0,-0.006626233805433368,True
196500,4.99,288000.0,33240.0,579,7.0,360.0,-0.04583703525413696,True
146500,6.24,1078000.0,12840.0,782,37.0,360.0,-0.008313424515166923,True
726500,3.99,418000.0,121620.0,583,39.0,360.0,-0.0024110968634348806,True
476500,3.125,598000.0,18000.0,884,23.0,180.0,-0.055096554910721296,True
856500,3.5,1128000.0,23040.0,847,25.0,360.0,-0.01903830953387975,True
1606500,3.99,418000.0,21660.0,876,39.0,360.0,-0.0099400148078026,True
1026500,5.0,1408000.0,12780.0,785,20.0,360.0,-0.04371413452305961,True
936500,3.99,2208000.0,5580.0,796,45.0,180.0,-0.08405655607895723,True
656500,3.99,1098000.0,12720.0,515,48.0,180.0,-0.03640971281933758,True
36500,3.99,108000.0,960.0,520,54.0,300.0,-0.0011703011959055543,True
306500,2.75,458000.0,11520.0,676,31.0,180.0,-0.014591106492689687,True
56500,4.375,58000.0,2520.0,586,46.0,180.0,-0.00963635405076968,True
956500,3.5,1478000.0,16680.0,854,37.0,360.0,-0.02400477370407883,True
106500,3.25,138000.0,6780.0,625,12.0,180.0,-0.02409184131876596,True
136500,4.49,168000.0,1980.0,577,54.0,180.0,-0.02787678494149659,True
456500,4.125,1508000.0,7380.0,759,38.0,180.0,-0.007435150158989434,True
36500,3.75,68000.0,2760.0,581,5.0,360.0,-0.002258704717852389,True
156500,2.99,278000.0,6360.0,557,5.0,360.0,-0.014970003265575516,True
126500,4.375,188000.0,32880.0,540,23.0,180.0,-0.0876387150154716,True
306500,3.125,438000.0,15420.0,888,20.0,180.0,-0.03918925721697131,True
486500,3.625,548000.0,12720.0,522,30.0,180.0,-0.0005071694595795151,True
1306500,3.99,1678000.0,25200.0,533,34.0,360.0,-0.07134066586744015,True
56500,6.24,668000.0,18000.0,812,24.0,360.0,-0.018991845261513096,True
726500,4.25,1698000.0,55620.0,562,26.0,360.0,-0.06827846889825673,True
656500,5.25,908000.0,17940.0,514,36.0,360.0,-0.011117273954609153,True
396500,3.375,528000.0,34080.0,739,5.0,240.0,-0.09462119090318766,True
186500,3.99,288000.0,7260.0,641,49.0,120.0,-0.005051747011212249,True
236500,3.625,3608000.0,6960.0,584,32.0,240.0,-0.039596814832204896,True
686500,3.99,2658000.0,6840.0,577,47.0,360.0,-0.0027334899882330843,True
646500,4.99,2608000.0,7380.0,524,49.0,360.0,-0.03495830036821035,True
556500,3.625,1168000.0,21540.0,558,6.0,240.0,-0.10961108449092871,True
386500,3.25,1498000.0,15420.0,812,7.0,360.0,-0.05709449517840681,True
606500,3.99,418000.0,37680.0,709,39.0,180.0,-0.025328684751781738,True
336500,3.625,538000.0,23580.0,823,8.0,120.0,-0.10632732618265206,True
746500,3.625,938000.0,16920.0,702,8.0,360.0,-0.025193598471627054,True
406500,4.75,578000.0,240000.0,673,10.0,360.0,-0.04681331365687569,True
316500,3.125,518000.0,10200.0,826,20.0,180.0,-0.013608944263796552,True
556500,4.625,1268000.0,312000.0,660,5.0,180.0,-0.16511599417077572,True
76500,4.375,78000.0,2760.0,752,44.0,180.0,-0.00017712519742185684,True
256500,2.99,428000.0,7320.0,574,35.0,156.0,-0.012949443981322917,True
116500,4.375,158000.0,10440.0,616,16.0,180.0,-0.022537048576167562,True
206500,3.75,1028000.0,13320.0,676,14.0,180.0,-0.03709202476758966,True
286500,3.25,388000.0,10440.0,500,25.0,180.0,-0.010905469477853202,True
76500,3.99,118000.0,2040.0,528,55.0,180.0,-0.030357670013306137,True
486500,3.99,1518000.0,19500.0,760,6.0,360.0,-0.03339821478007832,True
1006500,3.99,4288000.0,2760.0,791,33.0,360.0,-0.0628567038564034,True
876500,3.99,1708000.0,6840.0,783,58.0,360.0,-0.015024624750462623,True
316500,3.99,418000.0,15480.0,804,39.0,120.0,-0.005425965017820111,True
476500,3.99,568000.0,13620.0,662,60.0,180.0,-0.03831813856503674,True
496500,4.5,648000.0,17520.0,868,10.0,360.0,-0.008292820876136808,True
1506500,3.99,3108000.0,29100.0,553,16.0,360.0,-0.1546183068012814,True
1026500,3.0,1808000.0,14640.0,829,36.0,360.0,-0.058482247617074434,True
686500,3.125,858000.0,18540.0,538,36.0,180.0,-0.0742710056364364,True
1356500,3.75,1938000.0,22860.0,512,30.0,360.0,-0.10121393257398437,True
726500,2.875,1458000.0,12240.0,546,41.0,180.0,-0.08892112428751309,True
256500,4.99,368000.0,12000.0,607,12.0,180.0,-0.043141002282627294,True
76500,4.375,158000.0,10320.0,854,22.0,180.0,-0.018861282507862898,True
396500,3.0,628000.0,10380.0,522,22.0,240.0,-0.016709729928214623,True
1126500,4.125,1578000.0,18360.0,616,35.0,360.0,-0.0262300037140053,True
566500,3.25,988000.0,8940.0,655,42.0,180.0,-0.009453043428784835,True
766500,3.5,1108000.0,40860.0,504,15.0,180.0,-0.1515851055613846,True
256500,5.49,1328000.0,15420.0,537,56.0,360.0,-0.04606746462955813,True
486500,3.5,808000.0,11940.0,807,23.0,180.0,-0.004256246855865564,True
